timeScraped,playersOnline
1642576443.9704542,12
1642576474.0897534,12
1642576504.1534355,13
1642576534.0674558,12
1642576564.1702747,12
1642576594.1719925,12
1642576624.277908,11
1642576654.2878034,11
1642576684.2738793,11
1642576714.352667,11
1642576744.2455707,11
1642576774.386167,10
1642576804.4386172,10
1642576834.3394828,8
1642576864.3603868,9
1642576894.5149636,9
1642576924.582045,9
1642576954.5238442,9
1642576984.584436,8
1642577014.653064,8
1642577044.636618,8
1642577164.950291,7
1642577194.972474,6
1642577224.9735997,6
1642577255.0202847,8
1642577285.0539937,8
1642577315.1059654,8
1642577345.036718,9
1642577375.1856425,10
1642577405.1708272,11
1642577435.2209415,11
1642577465.281254,11
1642577495.3023312,11
1642577525.3634958,11
1642577555.315095,11
1642577585.3791723,11
1642577615.3200727,11
1642577645.453768,11
1642577675.3112326,11
1642577705.4572084,10
1642577735.4999278,10
1642577765.543198,10
1642577795.5760865,9
1642577825.5176494,9
1642577855.678969,9
1642577885.7206523,9
1642577915.5793436,9
1642577945.6344411,8
1642577975.6837204,8
1642578005.7488177,8
1642578035.8811898,7
1642578065.915225,7
1642578095.8680568,7
1642578125.9201982,7
1642578155.9620197,7
1642578186.0074615,7
1642578216.0430717,7
1642578246.0554893,7
1642578276.0926573,8
1642578306.1073117,7
1642578336.1467857,7
1642578366.1000462,8
1642578396.2358828,8
1642578426.2190986,8
1642578456.2731597,8
1642578486.262405,8
1642578516.3833613,8
1642578546.344458,8
1642578576.3250945,9
1642578606.3875234,8
1642578636.3723252,8
1642578666.5398233,8
1642578696.4568422,9
1642578726.5300574,9
1642578756.6025395,9
1642578786.6597855,8
1642578816.7009137,8
1642578846.684076,9
1642578876.600159,9
1642578906.6687129,9
1642578936.8227777,10
1642578966.7988515,10
1642578996.8838387,9
1642579026.8903768,8
1642579056.8602962,10
1642579086.976803,10
1642579117.0150967,10
1642579147.063592,9
1642579177.0993738,9
1642579207.122479,10
1642579237.0186994,10
1642579267.1550937,9
1642579297.201211,8
1642579327.247157,8
1642579357.2912471,8
1642579387.2581937,7
1642579417.3054326,7
1642579447.3557243,6
1642579477.3966973,6
1642579507.3630848,7
1642579537.3110843,7
1642579567.3991528,8
1642579597.567124,7
1642579627.5287874,8
1642579657.5780234,8
1642579687.6298199,7
1642579717.6442842,7
1642579747.6249087,6
1642579777.7731214,6
1642579807.7551918,6
1642579837.8258066,6
1642579867.7106655,6
1642579897.7750325,5
1642579927.845147,6
1642579957.9014506,6
1642579987.9271083,7
1642580017.9745452,7
1642580047.8807113,7
1642580078.031538,6
1642580107.914294,6
1642580138.0996058,6
1642580168.0878,7
1642580198.1543987,7
1642580228.0423632,7
1642580258.1009822,6
1642580288.2842064,6
1642580318.3369815,6
1642580348.3026633,7
1642580378.3347707,7
1642580408.4007764,7
1642580438.4614162,7
1642580468.5036066,7
1642580498.5031683,7
1642580528.479254,7
1642580558.438191,7
1642580588.5514235,8
1642580618.5264513,8
1642580648.6058676,7
1642580678.6567597,8
1642580708.673812,8
1642580738.6260521,8
1642580768.8047426,8
1642580798.7323983,8
1642580828.827578,8
1642580858.8879883,8
1642580888.8557804,8
1642580918.821848,8
1642580949.0042224,8
1642580978.9598277,7
1642581008.9938695,7
1642581039.0453694,7
1642581069.0948603,6
1642581099.160311,7
1642581129.0227675,7
1642581159.0671477,7
1642581189.1482291,7
1642581219.105677,7
1642581249.1435382,6
1642581279.2003198,7
1642581309.3548782,7
1642581339.3252544,7
1642581369.2957559,7
1642581399.423543,7
1642581429.4942713,6
1642581459.4546435,7
1642581489.5150528,7
1642581519.588445,7
1642581549.5026162,6
1642581579.5980964,7
1642581609.703565,7
1642581639.678987,7
1642581669.7624824,8
1642581699.7313695,7
1642581729.8100924,8
1642581759.7693007,8
1642581789.8331072,7
1642581819.891821,7
1642581849.8880894,6
1642581879.964548,6
1642581910.000083,6
1642581940.037843,6
1642581970.018546,7
1642582000.1047513,7
1642582030.0000963,6
1642582060.1162367,7
1642582090.0825303,7
1642582120.232171,7
1642582150.2825475,8
1642582180.187349,9
1642582210.2770064,8
1642582240.2119458,8
1642582270.370102,8
1642582300.4129333,9
1642582330.3074298,9
1642582360.4610767,9
1642582390.5336518,8
1642582420.4970686,8
1642582450.5556538,8
1642582480.5256212,8
1642582510.6089888,9
1642582540.5507984,9
1642582570.6401522,10
1642582600.6041455,11
1642582630.7654047,12
1642582660.8407383,12
1642582690.7792015,11
1642582720.8521135,11
1642582750.929905,11
1642582780.9581487,10
1642582810.8779602,9
1642582841.0349152,10
1642582871.0308697,9
1642582901.0863912,9
1642582931.0608563,9
1642582960.990972,10
1642582991.1750526,11
1642583021.1415257,12
1642583051.2544358,12
1642583081.1000915,12
1642583111.1877744,13
1642583141.352649,14
1642583171.26522,13
1642583201.2277482,13
1642583231.295727,13
1642583261.454691,13
1642583291.4293308,13
1642583321.4906607,14
1642583351.490649,14
1642583381.5434854,13
1642583411.5993104,12
1642583441.6532464,13
1642583471.6183727,12
1642583501.583508,10
1642583531.7767606,9
1642583561.828397,9
1642583591.7803247,10
1642583621.8199358,10
1642583651.7530823,10
1642583681.9161954,9
1642583711.9838152,9
1642583741.8664408,10
1642583771.939842,10
1642583802.068006,9
1642583832.03929,9
1642583862.1018069,9
1642583892.1820984,9
1642583922.1336327,9
1642583952.178035,9
1642583982.1508715,9
1642584012.2842114,9
1642584042.324978,9
1642584072.3768718,9
1642584102.4183652,10
1642584132.359568,10
1642584162.4469068,8
1642584192.497647,8
1642584222.5354512,8
1642584252.5170984,8
1642584282.5794523,8
1642584312.5798151,8
1642584342.5251126,9
1642584372.6373963,9
1642584402.7022583,9
1642584432.6518068,8
1642584462.7940516,8
1642584492.6473246,7
1642584522.6801112,7
1642584552.7361705,7
1642584582.853211,7
1642584612.862225,7
1642584642.817445,7
1642584672.9671154,7
1642584703.0169532,7
1642584732.980499,7
1642584763.0108097,7
1642584793.100085,7
1642584823.1430955,7
1642584853.1825585,7
1642584883.0451486,6
1642584913.066605,5
1642584943.2109694,5
1642584973.1760914,5
1642585003.3382769,6
1642585033.292545,6
1642585063.3440201,6
1642585093.4176326,6
1642585123.6885512,6
1642585153.4675012,6
1642585183.5160704,7
1642585213.5053754,6
1642585243.54772,6
1642585273.5992947,7
1642585303.6474195,7
1642585333.6428754,7
1642585363.5804584,7
1642585393.6341484,7
1642585423.583269,7
1642585453.6348815,5
1642585483.7424803,5
1642585513.767052,4
1642585543.7961392,4
1642585573.9260695,4
1642585603.9540005,4
1642585633.8970172,4
1642585663.9303038,3
1642585693.9815564,4
1642585724.0147645,4
1642585753.9706216,3
1642585784.1265142,3
1642585814.0705776,3
1642585844.1131585,3
1642585874.1658852,3
1642585904.2000282,3
1642585934.1578894,3
1642585964.3067002,3
1642585994.1571515,3
1642586024.2097375,2
1642586054.3610077,2
1642586084.4097362,2
1642586114.3951433,2
1642586144.4427805,2
1642586174.3941517,3
1642586204.4478428,3
1642586234.5016956,3
1642586264.4473433,3
1642586294.5931623,4
1642586324.6398454,4
1642586354.6950636,4
1642586384.7323492,4
1642586414.7080767,4
1642586444.7957537,5
1642586474.6542137,4
1642586504.8199134,4
1642586534.8824663,4
1642586564.8342962,4
1642586594.9009585,4
1642586624.9449625,4
1642586654.9928153,4
1642586684.9625947,4
1642586714.8919103,4
1642586744.950735,4
1642586775.0309274,4
1642586805.0983818,4
1642586834.995575,5
1642586865.0543985,5
1642586895.2200675,4
1642586925.262544,4
1642586955.1961222,5
1642586985.2345922,5
1642587015.3585007,5
1642587045.3123682,5
1642587075.366158,5
1642587105.320127,4
1642587135.3899786,4
1642587165.3177447,4
1642587195.3799129,4
1642587225.542766,4
1642587255.52237,5
1642587285.5725052,5
1642587315.6074183,6
1642587345.6497655,7
1642587375.6152136,7
1642587405.6583512,7
1642587435.6481678,8
1642587465.8100328,8
1642587495.772689,9
1642587525.8369553,9
1642587555.8060353,8
1642587585.7721438,8
1642587615.9133058,8
1642587645.9583647,10
1642587675.9869864,9
1642587706.0435886,10
1642587736.0470407,9
1642587766.0004447,9
1642587796.0506752,8
1642587826.0939317,8
1642587856.1764057,8
1642587886.2034473,8
1642587916.2121441,8
1642587946.2669194,8
1642587976.3020263,8
1642588006.264951,10
1642588036.265718,9
1642588066.2185981,10
1642588096.3637686,9
1642588126.4216123,9
1642588156.4778411,9
1642588186.5235467,9
1642588216.51683,9
1642588246.5381927,9
1642588276.5978444,9
1642588306.6225505,9
1642588336.564663,8
1642588366.617241,9
1642588396.7765172,10
1642588426.7975395,10
1642588456.7493434,10
1642588486.7885146,10
1642588516.9221747,10
1642588546.954806,10
1642588576.9058838,10
1642588606.9444754,10
1642588637.0229383,10
1642588666.9769623,10
1642588697.1136231,10
1642588727.0775034,10
1642588757.0694368,9
1642588787.197278,8
1642588817.12189,8
1642588847.2608638,8
1642588877.2103503,8
1642588907.2584245,9
1642588937.327706,9
1642588967.318247,9
1642588997.3986773,9
1642589027.3717487,9
1642589057.3557885,9
1642589087.407841,9
1642589117.3663826,9
1642589147.4244754,10
1642589177.5962715,10
1642589207.557924,10
1642589237.6302114,10
1642589267.6641204,10
1642589297.7319262,10
1642589327.7690535,10
1642589357.7362964,10
1642589387.71749,9
1642589417.7978168,9
1642589447.8623219,9
1642589477.8495336,9
1642589507.9406786,9
1642589537.851144,8
1642589567.823924,8
1642589597.904743,8
1642589628.0366466,8
1642589658.0028281,8
1642589687.9445996,8
1642589718.1098926,8
1642589748.159221,8
1642589778.0488997,8
1642589808.1713016,8
1642589838.2450054,7
1642589868.3248823,7
1642589898.2874098,7
1642589928.245417,7
1642589958.2821665,7
1642589988.3415701,7
1642590018.4402902,7
1642590048.4861038,7
1642590078.441525,7
1642590108.5613604,7
1642590138.525432,6
1642590168.4633727,7
1642590198.5118,7
1642590228.540247,8
1642590258.5968723,7
1642590288.706711,7
1642590318.7429295,6
1642590348.7370522,7
1642590378.7645764,7
1642590408.8097239,7
1642590438.9285572,7
1642590468.7382357,6
1642590498.921564,6
1642590528.8902555,7
1642590558.9747255,5
1642590589.0084755,5
1642590619.005919,5
1642590649.1026342,6
1642590679.0890326,6
1642590709.0279243,6
1642590739.1428547,6
1642590769.2006462,6
1642590799.2520916,6
1642590829.2888515,6
1642590859.2682745,6
1642590889.2444654,6
1642590919.3128393,6
1642590949.3912764,6
1642590979.299518,5
1642591009.4845986,5
1642591039.5052903,5
1642591069.5202255,5
1642591099.5078588,5
1642591129.5523546,5
1642591159.630001,5
1642591189.6845634,5
1642591219.5933485,5
1642591249.6680615,5
1642591279.7544591,5
1642591309.7980554,4
1642591339.7547653,3
1642591369.835953,3
1642591399.8148417,4
1642591429.7656262,4
1642591459.9334304,4
1642591489.9931219,4
1642591570.0751476,2
1642591600.1347306,3
1642591630.0933928,3
1642591660.1416802,3
1642591690.1822426,3
1642591720.2213335,3
1642591750.3442702,3
1642591780.415594,4
1642591810.4002173,4
1642591840.3404684,4
1642591870.4998572,4
1642591900.551788,4
1642591930.513326,3
1642591960.5574365,3
1642591990.6084168,3
1642592020.5526018,3
1642592050.6110387,3
1642592080.6655974,3
1642592110.720219,3
1642592140.6632113,2
1642592170.69772,2
1642592200.7614865,3
1642592230.7044158,3
1642592260.7457852,3
1642592290.8927276,3
1642592320.8250043,2
1642592350.8953345,3
1642592380.9236286,3
1642592410.8912988,3
1642592440.9295683,3
1642592470.9897115,5
1642592501.1579351,5
1642592531.1317322,5
1642592561.0767844,6
1642592591.2675824,6
1642592621.223565,5
1642592651.1649783,5
1642592681.214618,5
1642592711.254667,5
1642592741.3962045,5
1642592771.3525453,5
1642592801.419796,5
1642592831.469024,5
1642592861.512937,5
1642592891.5612109,5
1642592921.5073905,5
1642592951.5550287,5
1642592981.594838,6
1642593011.6538525,5
1642593041.6097994,5
1642593071.658404,5
1642593101.6903102,5
1642593131.7426038,5
1642593161.7927725,6
1642593191.8515756,7
1642593221.7987907,6
1642593251.847805,6
1642593281.8931456,6
1642593311.9300501,6
1642593341.9664783,6
1642593372.034406,6
1642593402.0513043,6
1642593431.9940305,7
1642593462.0432143,7
1642593492.1058593,7
1642593522.1325932,7
1642593552.083731,8
1642593582.1899202,8
1642593612.2574308,8
1642593642.3094869,8
1642593672.2519274,8
1642593702.286582,9
1642593732.2230117,9
1642593762.2608721,8
1642593792.3112884,8
1642593822.3595018,8
1642593852.4074075,8
1642593882.4477704,8
1642593912.4188828,7
1642593942.4532988,8
1642593972.6345615,7
1642594002.694204,8
1642594032.6562624,9
1642594062.7189276,10
1642594092.7774563,10
1642594122.8302546,10
1642594152.7034726,10
1642594182.728735,10
1642594212.9242368,10
1642594242.870369,9
1642594272.9175966,9
1642594302.9627578,9
1642594333.0445735,8
1642594362.8979461,7
1642594392.9420304,7
1642594422.9906728,8
1642594453.1119604,9
1642594483.1601372,9
1642594513.2141714,8
1642594543.260435,8
1642594573.2078474,8
1642594603.1426885,8
1642594633.3100476,6
1642594663.2366428,7
1642594693.2955623,7
1642594723.325665,7
1642594753.302752,8
1642594783.3352685,8
1642594813.3710234,7
1642594843.448094,7
1642594873.4887462,7
1642594903.5291064,7
1642594933.4737694,7
1642594963.517708,7
1642594993.6519752,6
1642595023.6990087,7
1642595053.7450552,7
1642595083.787498,8
1642595113.8413138,7
1642595143.8204126,8
1642595173.87099,8
1642595203.9170146,8
1642595233.9640338,8
1642595263.993035,7
1642595294.041595,8
1642595324.071842,8
1642595354.0213552,9
1642595383.9574113,8
1642595414.1617863,8
1642595444.1071658,9
1642595474.1575336,10
1642595504.1900709,12
1642595534.122152,12
1642595564.157304,13
1642595594.277562,13
1642595624.32682,13
1642595654.3574135,13
1642595684.2881262,13
1642595714.3940873,13
1642595744.439627,13
1642595774.485943,12
1642595804.5332954,12
1642595834.6012688,13
1642595864.6184087,12
1642595894.6607227,12
1642595924.698357,11
1642595954.7132392,12
1642595984.676253,13
1642596014.7542763,13
1642596044.714191,12
1642596074.8427694,12
1642596104.887845,12
1642596134.926976,11
1642596164.8778844,11
1642596194.818959,12
1642596224.9669185,13
1642596255.0248458,14
1642596285.058417,14
1642596315.0689151,14
1642596345.130579,13
1642596375.096899,12
1642596405.1350298,11
1642596435.0951247,10
1642596465.2199109,12
1642596495.26584,11
1642596525.2929482,12
1642596555.2775178,12
1642596585.389785,11
1642596615.3355663,10
1642596645.2852669,10
1642596675.3244104,9
1642596705.3793378,9
1642596735.5279253,9
1642596765.5713725,9
1642596795.6260538,9
1642596825.5768793,9
1642596855.5348332,10
1642596885.6624944,10
1642596915.5846758,10
1642596945.7768264,10
1642596975.6210654,11
1642597005.6725862,11
1642597035.837509,11
1642597065.8261342,11
1642597095.878736,11
1642597125.9345129,11
1642597155.948301,11
1642597186.0106401,11
1642597216.0344255,11
1642597245.921209,11
1642597276.1150465,11
1642597306.1215088,10
1642597336.0205655,10
1642597366.1798959,10
1642597396.158702,10
1642597426.213585,10
1642597456.2342162,9
1642597486.2866137,9
1642597516.2905474,10
1642597546.3184226,11
1642597576.3989089,11
1642597606.2836134,10
1642597636.4047651,10
1642597666.4835026,10
1642597696.5065687,10
1642597726.575721,10
1642597756.5281854,9
1642597786.5387156,10
1642597816.5094922,10
1642597846.679929,11
1642597876.7374449,11
1642597906.7151988,11
1642597936.799256,11
1642597966.6663294,12
1642597996.6861749,12
1642598026.7693036,12
1642598056.8463523,11
1642598086.8738976,12
1642598116.9101439,10
1642598146.954259,11
1642598177.018438,11
1642598207.0499454,11
1642598237.039262,11
1642598267.009031,11
1642598297.151241,11
1642598327.1189542,12
1642598357.2374575,10
1642598387.2257278,11
1642598417.3277812,12
1642598447.2993455,12
1642598477.3223565,13
1642598507.3560326,13
1642598537.3376167,13
1642598567.4566338,14
1642598597.51753,14
1642598627.4639268,15
1642598657.4969983,15
1642598687.5620875,15
1642598717.6407053,15
1642598747.6150267,15
1642598777.6925707,14
1642598807.6347516,14
1642598837.5967414,14
1642598867.7525153,13
1642598897.8347256,12
1642598927.7994146,13
1642598957.8721538,13
1642598987.8997033,14
1642599017.933355,13
1642599047.898183,14
1642599077.961013,14
1642599108.0454617,15
1642599137.9318357,13
1642599167.9954147,13
1642599198.1248493,13
1642599228.0045643,12
1642599258.1456046,13
1642599288.1154273,14
1642599318.2515724,13
1642599348.2024035,13
1642599378.1939144,12
1642599408.3221724,13
1642599438.2848496,13
1642599468.3426254,13
1642599498.4017315,12
1642599528.376083,13
1642599558.5145314,13
1642599588.4607372,12
1642599618.4999793,13
1642599648.5740077,12
1642599678.5021574,13
1642599708.6739736,13
1642599738.6540954,13
1642599768.689121,13
1642599798.7604353,13
1642599828.791917,13
1642599858.644891,13
1642599888.7925298,13
1642599918.8896892,13
1642599948.8574078,13
1642599978.8519976,13
1642600008.9281397,13
1642600038.923928,13
1642600068.905985,13
1642600099.0427697,13
1642600129.1037226,13
1642600159.0534976,13
1642600189.0297687,13
1642600219.163306,12
1642600249.041417,14
1642600279.2195706,13
1642600309.1570697,14
1642600339.2501926,14
1642600369.3049877,14
1642600399.3366396,14
1642600429.3903837,14
1642600459.3876352,14
1642600489.4438038,14
1642600519.39594,13
1642600549.5044048,13
1642600579.3785758,12
1642600609.425276,13
1642600639.6179,13
1642600669.5971632,14
1642600699.5599189,14
1642600729.6967845,14
1642600759.7582338,15
1642600789.7136657,15
1642600819.8048248,15
1642600849.69042,15
1642600879.7828457,16
1642600909.7527122,16
1642600939.916027,15
1642600969.885509,14
1642600999.9144614,14
1642601029.9543946,13
1642601060.029321,13
1642601090.0715408,13
1642601119.9610763,13
1642601150.1212823,13
1642601180.116256,12
1642601210.1665013,12
1642601240.2222738,11
1642601270.1903217,10
1642601300.2231634,11
1642601330.2712724,12
1642601360.2045608,11
1642601390.3527026,12
1642601420.3881226,12
1642601450.3615885,12
1642601480.475876,12
1642601510.5245373,11
1642601540.504265,11
1642601570.5642695,11
1642601600.5335112,10
1642601630.6044676,10
1642601660.5977361,9
1642601690.6649194,9
1642601720.6924675,9
1642601750.7512074,9
1642601780.7262592,10
1642601810.7690864,10
1642601840.8719194,10
1642601870.8566382,10
1642601900.8525512,10
1642601930.9353313,9
1642601960.8296955,9
1642601991.0042844,7
1642602020.991487,7
1642602051.0320802,7
1642602081.1102438,6
1642602111.1358943,6
1642602141.124,6
1642602171.0899942,6
1642602201.1674414,6
1642602231.2053273,6
1642602261.281505,7
1642602291.3289742,6
1642602321.361083,5
1642602351.210436,5
1642602381.3988585,6
1642602411.4543824,6
1642602441.4720562,6
1642602471.4564886,6
1642602501.5738738,6
1642602531.5248635,6
1642602561.5236206,6
1642602591.568908,5
1642602621.6770167,6
1642602651.6407077,6
1642602681.69672,6
1642602711.7544014,6
1642602741.7569761,5
1642602771.8252156,5
1642602801.791957,6
1642602831.8754222,6
1642602861.7434673,5
1642602891.9011402,6
1642602921.9532185,6
1642602951.9387572,7
1642602982.0325322,7
1642603011.8870459,8
1642603042.0403829,8
1642603072.1200905,7
1642603102.0328135,7
1642603132.122515,6
1642603162.205988,5
1642603192.1707351,6
1642603222.2442787,6
1642603252.301399,6
1642603282.183103,5
1642603312.2316413,5
1642603342.301838,6
1642603372.377876,7
1642603402.4571342,7
1642603432.4208858,7
1642603462.3887224,8
1642603492.535381,9
1642603522.4495723,9
1642603552.5046234,9
1642603582.605206,9
1642603612.6632981,8
1642603642.6954722,9
1642603672.6773314,10
1642603702.6079774,10
1642603732.8005629,9
1642603762.7903144,10
1642603792.8934486,9
1642603822.85571,9
1642603852.9467351,8
1642603882.8551888,10
1642603912.916617,9
1642603942.9830735,10
1642603973.0433414,9
1642604003.0621479,11
1642604033.0336108,11
1642604063.1035817,11
1642604093.0546317,11
1642604123.1316502,11
1642604153.0855381,11
1642604183.2915561,13
1642604213.2974856,13
1642604243.2285194,14
1642604273.2887034,14
1642604303.4053073,14
1642604333.4087195,15
1642604363.3483803,13
1642604393.5039482,13
1642604423.539204,14
1642604453.5542197,15
1642604483.5893278,15
1642604513.6024458,14
1642604543.5907357,15
1642604573.6534185,14
1642604603.7000666,15
1642604633.69101,16
1642604663.8097303,16
1642604693.7845724,14
1642604723.8621469,16
1642604753.9015424,16
1642604783.8396378,16
1642604813.908783,15
1642604843.9895945,14
1642604873.9540565,14
1642604903.9728146,13
1642604934.035327,13
1642604963.9726815,11
1642604994.0350354,12
1642605024.181904,12
1642605054.1966927,11
1642605084.2483175,12
1642605114.2230475,14
1642605144.2830532,15
1642605174.2527344,15
1642605204.3425574,15
1642605234.2378767,15
1642605264.3873692,13
1642605294.4233036,13
1642605324.4446244,13
1642605354.5144727,14
1642605384.5516765,13
1642605414.5216982,14
1642605444.5317397,14
1642605474.6684644,14
1642605504.6988585,13
1642605534.6224365,12
1642605564.5891232,13
1642605594.623829,12
1642605624.7879303,13
1642605654.8469274,13
1642605684.8371828,12
1642605714.8950324,12
1642605744.882722,12
1642605774.9611194,12
1642605804.9339154,11
1642605835.02062,12
1642605864.9404461,12
1642605895.0140429,12
1642605924.9557588,11
1642605954.9998548,11
1642606016.2184587,2
1642606046.3953717,7
1642606076.3312352,11
1642606106.4004817,13
1642606136.3290362,13
1642606166.5006227,13
1642606196.5089126,13
1642606226.5256264,12
1642606256.5566084,12
1642606286.6246657,13
1642606316.6767604,12
1642606346.704135,13
1642606376.7421668,12
1642606406.7202723,12
1642606436.7523198,12
1642606466.8010097,11
1642606496.851478,10
1642606526.8977761,9
1642606556.9523065,10
1642606586.915041,9
1642606616.9716032,9
1642606646.9886882,10
1642606677.0293982,10
1642606706.9921484,10
1642606737.045262,11
1642606767.0385213,11
1642606797.087449,11
1642606827.1436062,11
1642606857.2862098,11
1642606887.2361302,11
1642606917.2007458,11
1642606947.3214607,10
1642606977.3786926,10
1642607007.4370315,11
1642607037.2965498,10
1642607067.356065,12
1642607097.426853,12
1642607127.3788922,12
1642607157.537995,12
1642607187.594769,12
1642607217.6249669,12
1642607247.6106184,12
1642607277.672122,13
1642607307.663254,13
1642607337.696052,14
1642607367.6639862,15
1642607397.80854,14
1642607427.757576,12
1642607457.9243963,11
1642607487.9092953,14
1642607517.8525665,14
1642607548.0257454,14
1642607577.9762537,13
1642607608.0261714,12
1642607638.0671098,13
1642607668.1097908,16
1642607698.0562854,15
1642607728.020361,14
1642607758.224932,16
1642607788.1769624,17
1642607818.2257023,17
1642607848.3011413,18
1642607878.3571076,18
1642607908.3086936,18
1642607938.3730824,14
1642607968.4480865,15
1642607998.5221474,15
1642608028.4101949,16
1642608058.5761504,16
1642608088.5827532,15
1642608118.4759133,17
1642608148.6006403,17
1642608178.6597762,15
1642608208.7433083,15
1642608238.7613926,16
1642608268.6230123,17
1642608298.6584437,17
1642608328.7140248,18
1642608358.743803,18
1642608388.7630992,17
1642608418.828156,17
1642608448.9224546,17
1642608478.9807713,16
1642608508.9904945,17
1642608539.054808,17
1642608569.0764766,19
1642608599.1247501,18
1642608629.0182192,18
1642608659.0631232,18
1642608689.262065,18
1642608719.3029234,18
1642608749.2829084,16
1642608779.3247426,13
1642608809.3819418,14
1642608839.3543363,15
1642608869.464187,15
1642608899.4794824,15
1642608929.4310296,14
1642608959.3871148,15
1642608989.4406471,15
1642609019.575574,15
1642609049.6237836,15
1642609079.6881676,15
1642609109.5987628,15
1642609139.5491126,16
1642609169.7475677,16
1642609199.7997603,18
1642609229.8176792,20
1642609259.6972466,20
1642609289.83159,18
1642609319.897343,19
1642609349.9480562,19
1642609379.8949535,20
1642609409.879364,20
1642609440.0040963,20
1642609469.9345667,20
1642609500.0108683,20
1642609530.1261187,19
1642609560.1317744,20
1642609590.2125356,23
1642609620.2431223,24
1642609650.2692528,24
1642609680.249732,23
1642609710.3472857,24
1642609740.198087,23
1642609770.4036057,23
1642609800.3720236,22
1642609830.4240735,23
1642609860.495238,22
1642609890.4063654,24
1642609920.5057278,23
1642609950.5401475,23
1642609980.6067414,24
1642610010.532009,23
1642610040.6159747,23
1642610070.5298991,22
1642610100.588024,20
1642610130.6557956,23
1642610160.779311,23
1642610190.6687632,23
1642610220.7045023,23
1642610250.8060367,23
1642610280.8821123,22
1642610310.8968186,21
1642610340.8160698,21
1642610370.9293728,21
1642610400.897287,21
1642610431.0348258,22
1642610461.011225,23
1642610491.1080167,23
1642610521.0631304,23
1642610551.1762047,22
1642610581.1532288,23
1642610611.252013,24
1642610641.2499251,24
1642610671.2639494,23
1642610701.2570662,26
1642610731.2913435,26
1642610761.3461144,25
1642610791.3166075,24
1642610821.3817406,22
1642610851.3323216,23
1642610881.4613082,23
1642610911.5391586,20
1642610941.4526331,20
1642610971.5335925,20
1642611001.603877,18
1642611031.6514258,17
1642611061.7119718,19
1642611091.6867774,18
1642611121.7392757,18
1642611151.8057022,18
1642611181.7149272,18
1642611211.6797254,19
1642611241.8421779,19
1642611271.9227438,20
1642611302.0281355,20
1642611331.9155145,19
1642611361.8529377,19
1642611391.9833665,20
1642611422.005932,19
1642611452.0631557,21
1642611482.0562437,20
1642611512.1180253,20
1642611542.1116066,19
1642611572.1286368,20
1642611602.2315116,20
1642611632.2380934,20
1642611662.2694259,20
1642611692.175505,21
1642611722.249858,20
1642611752.4042375,20
1642611782.3593044,20
1642611812.3512492,19
1642611842.3347049,20
1642611872.438014,19
1642611902.5878558,19
1642611932.5669339,19
1642611962.5051703,18
1642611992.4472108,18
1642612022.838682,19
1642612052.562682,19
1642612082.6958537,19
1642612112.7548509,19
1642612142.9909282,19
1642612172.8208885,17
1642612202.8557165,19
1642612232.769076,19
1642612262.9161782,18
1642612292.8335915,18
1642612322.8919888,19
1642612352.8343403,19
1642612383.034796,19
1642612412.9491713,19
1642612443.0362575,20
1642612473.117981,20
1642612503.092305,21
1642612533.1824772,21
1642612563.109039,21
1642612593.2177432,22
1642612623.2775834,21
1642612653.2617295,21
1642612683.1868258,22
1642612713.3808968,23
1642612743.3733678,23
1642612773.430359,22
1642612803.4294858,21
1642612833.519996,20
1642612863.4257438,18
1642612893.4045098,19
1642612923.5333197,19
1642612953.468482,20
1642612983.6860948,21
1642613013.641932,19
1642613043.7681725,20
1642613073.7940388,21
1642613103.7635462,20
1642613133.6857402,22
1642613163.867538,25
1642613193.8614838,26
1642613223.9656496,24
1642613253.8730266,24
1642613283.969987,24
1642613314.0024211,23
1642613343.956092,24
1642613373.9407787,24
1642613404.266454,24
1642613434.1339617,23
1642613464.1489463,22
1642613494.1975625,22
1642613524.2786655,21
1642613554.2971923,20
1642613584.2418265,21
1642613614.3406615,20
1642613644.396659,21
1642613674.3278403,21
1642613704.3679657,21
1642613734.4604144,19
1642613764.4365475,20
1642613794.4792438,21
1642613824.513131,19
1642613854.433819,20
1642613884.6188169,19
1642613914.6775665,20
1642613944.6166086,21
1642613974.7229435,20
1642614004.8745124,21
1642614034.7962253,21
1642614064.8403773,22
1642614094.870373,21
1642614124.8895512,21
1642614154.891996,21
1642614184.8967516,21
1642614214.9592369,21
1642614244.9299328,22
1642614275.0252101,22
1642614305.1507785,21
1642614335.0482976,22
1642614365.0783646,22
1642614395.2419121,21
1642614425.1388695,20
1642614455.1897974,21
1642614485.1530855,21
1642614515.2360697,21
1642614545.2616944,19
1642614575.2892852,20
1642614605.4918904,20
1642614635.290517,21
1642614665.4513493,21
1642614695.4000978,20
1642614725.494887,20
1642614755.5331295,20
1642614785.5470593,20
1642614815.5873332,20
1642614845.6241179,20
1642614875.6030347,20
1642614905.6699362,22
1642614935.6959147,22
1642614965.664274,22
1642614995.7596328,22
1642615025.7604485,22
1642615055.737393,21
1642615085.8758142,21
1642615115.8291948,22
1642615145.9344954,24
1642615175.8979986,23
1642615206.1189995,23
1642615236.035328,22
1642615266.0621655,22
1642615296.0385897,22
1642615326.0900028,21
1642615356.053682,23
1642615386.0403082,21
1642615416.1450794,24
1642615446.242269,25
1642615476.1735187,26
1642615506.2834866,26
1642615536.3365872,26
